Item;Referencia;Desc. item;cod_siesa;id_insumo;id_insumo_p;und_negocio;cod_centro
3597;3233;LC PROCLEAR ESFERICO C90 LENTES +2.00   ;LC-0000292;0;4;U04;200101
3598;3234;LC PROCLEAR ESFERICO C90 LENTES +1.50   ;LC-0000293;0;4;U04;200101
3599;3235;LC PROCLEAR ESFERICO C90 LENTES +1.00   ;LC-0000294;0;4;U04;200101
3600;3236;LC PROCLEAR ESFERICO C90 LENTES +0.50   ;LC-0000295;0;4;U04;200101
3601;3237;LC PROCLEAR ESFERICO C90 LENTES +0.00   ;LC-0000296;0;4;U04;200101
3602;3238;LC PROCLEAR ESFERICO C90 LENTES -0.50   ;LC-0000297;0;4;U04;200101
3603;3239;LC PROCLEAR ESFERICO C90 LENTES -1.00   ;LC-0000298;0;4;U04;200101
3604;3240;LC PROCLEAR ESFERICO C90 LENTES -1.50   ;LC-0000299;0;4;U04;200101
3605;3241;LC PROCLEAR ESFERICO C90 LENTES -2.00   ;LC-0000300;0;4;U04;200101
3606;3242;LC PROCLEAR ESFERICO C90 LENTES -2.50   ;LC-0000301;0;4;U04;200101
3607;3243;LC PROCLEAR ESFERICO C90 LENTES -3.00   ;LC-0000302;0;4;U04;200101
3608;3244;LC PROCLEAR ESFERICO C90 LENTES -3.50   ;LC-0000303;0;4;U04;200101
3609;3245;LC PROCLEAR ESFERICO C90 LENTES -4.00   ;LC-0000304;0;4;U04;200101
3610;3246;LC PROCLEAR ESFERICO C90 LENTES -4.50   ;LC-0000305;0;4;U04;200101
3611;3247;LC PROCLEAR ESFERICO C90 LENTES -5.00   ;LC-0000306;0;4;U04;200101
3612;3248;LC PROCLEAR ESFERICO C90 LENTES -5.50   ;LC-0000307;0;4;U04;200101
3613;3249;LC PROCLEAR ESFERICO C90 LENTES -6.00   ;LC-0000308;0;4;U04;200101
3614;3250;LC PROCLEAR ESFERICO C90 LENTES -6.25   ;LC-0000309;0;4;U04;200101
3615;3251;LC PROCLEAR ESFERICO C90 LENTES -6.50   ;LC-0000310;0;4;U04;200101
3616;3252;LC PROCLEAR ESFERICO C90 LENTES -6.75   ;LC-0000311;0;4;U04;200101
3617;3253;LC PROCLEAR ESFERICO C90 LENTES -7.00   ;LC-0000312;0;4;U04;200101
3618;3254;LC PROCLEAR ESFERICO C90 LENTES -7.25   ;LC-0000313;0;4;U04;200101
3619;3255;LC PROCLEAR ESFERICO C90 LENTES -7.50   ;LC-0000314;0;4;U04;200101
3620;3256;LC PROCLEAR ESFERICO C90 LENTES -7.75   ;LC-0000315;0;4;U04;200101
3621;3257;LC PROCLEAR ESFERICO C90 LENTES -8.00   ;LC-0000316;0;4;U04;200101
3622;3258;LC PROCLEAR ESFERICO C90 LENTES -8.25   ;LC-0000317;0;4;U04;200101
3623;3259;LC PROCLEAR ESFERICO C90 LENTES -8.50   ;LC-0000318;0;4;U04;200101
3624;3260;LC PROCLEAR ESFERICO C90 LENTES -8.75   ;LC-0000319;0;4;U04;200101
3625;3261;LC PROCLEAR ESFERICO C90 LENTES -9.00   ;LC-0000320;0;4;U04;200101
3626;3262;LC PROCLEAR ESFERICO C90 LENTES -9.25   ;LC-0000321;0;4;U04;200101
3627;3263;LC PROCLEAR ESFERICO C90 LENTES -9.50   ;LC-0000322;0;4;U04;200101
3628;3264;LC PROCLEAR ESFERICO C90 LENTES -9.75   ;LC-0000323;0;4;U04;200101
3629;3265;LC PROCLEAR ESFERICO C90 LENTES -10.00  ;LC-0000324;0;4;U04;200101
3630;3266;LC PROCLEAR ESFERICO C90 LENTES -10.25  ;LC-0000325;0;4;U04;200101
3631;3267;LC PROCLEAR ESFERICO C90 LENTES -10.50  ;LC-0000326;0;4;U04;200101
3632;3268;LC PROCLEAR ESFERICO C90 LENTES -10.75  ;LC-0000327;0;4;U04;200101
3633;3269;LC PROCLEAR ESFERICO C90 LENTES -11.00  ;LC-0000328;0;4;U04;200101
3634;3270;LC PROCLEAR ESFERICO C90 LENTES -11.25  ;LC-0000329;0;4;U04;200101
3635;3271;LC PROCLEAR ESFERICO C90 LENTES -11.50  ;LC-0000330;0;4;U04;200101
3636;3272;LC PROCLEAR ESFERICO C90 LENTES -11.75  ;LC-0000331;0;4;U04;200101
3637;3273;LC PROCLEAR ESFERICO C90 LENTES -12.00  ;LC-0000332;0;4;U04;200101
3638;3274;LC PROCLEAR ESFERICO C90 LENTES -12.25  ;LC-0000333;0;4;U04;200101
3639;3275;LC PROCLEAR ESFERICO C90 LENTES -12.50  ;LC-0000334;0;4;U04;200101
3640;3276;LC PROCLEAR ESFERICO C90 LENTES -12.75  ;LC-0000335;0;4;U04;200101
3641;3277;LC PROCLEAR ESFERICO C90 LENTES -13.00  ;LC-0000336;0;4;U04;200101
3642;3278;LC PROCLEAR ESFERICO C90 LENTES -13.25  ;LC-0000337;0;4;U04;200101
3643;3279;LC PROCLEAR ESFERICO C90 LENTES -13.50  ;LC-0000338;0;4;U04;200101
3644;3280;LC PROCLEAR ESFERICO C90 LENTES -13.75  ;LC-0000339;0;4;U04;200101
3645;3281;LC PROCLEAR ESFERICO C90 LENTES -14.00  ;LC-0000340;0;4;U04;200101
3646;3282;LC PROCLEAR ESFERICO C90 LENTES -14.25  ;LC-0000341;0;4;U04;200101
3647;3283;LC PROCLEAR ESFERICO C90 LENTES -14.50  ;LC-0000342;0;4;U04;200101
3648;3284;LC PROCLEAR ESFERICO C90 LENTES -14.75  ;LC-0000343;0;4;U04;200101
3649;3285;LC PROCLEAR ESFERICO C90 LENTES -15.00  ;LC-0000344;0;4;U04;200101
3650;3286;LC PROCLEAR ESFERICO C90 LENTES -15.25  ;LC-0000345;0;4;U04;200101
3651;3287;LC PROCLEAR ESFERICO C90 LENTES -15.50  ;LC-0000346;0;4;U04;200101
3652;3288;LC PROCLEAR ESFERICO C90 LENTES -15.75  ;LC-0000347;0;4;U04;200101
3653;3289;LC PROCLEAR ESFERICO C90 LENTES -16.00  ;LC-0000348;0;4;U04;200101
3654;3290;LC PROCLEAR ESFERICO C90 LENTES -16.25  ;LC-0000349;0;4;U04;200101
3655;3291;LC PROCLEAR ESFERICO C90 LENTES -16.50  ;LC-0000350;0;4;U04;200101
3656;3292;LC PROCLEAR ESFERICO C90 LENTES -16.75  ;LC-0000351;0;4;U04;200101
3657;3293;LC PROCLEAR ESFERICO C90 LENTES -17.00  ;LC-0000352;0;4;U04;200101
3658;3294;LC PROCLEAR ESFERICO C90 LENTES -17.25  ;LC-0000353;0;4;U04;200101
3659;3295;LC PROCLEAR ESFERICO C90 LENTES -17.50  ;LC-0000354;0;4;U04;200101
3660;3296;LC PROCLEAR ESFERICO C90 LENTES -18.00  ;LC-0000355;0;4;U04;200101
3661;3297;LC PROCLEAR ESFERICO C90 LENTES -18.25  ;LC-0000356;0;4;U04;200101
3662;3298;LC PROCLEAR ESFERICO C90 LENTES -18.50  ;LC-0000357;0;4;U04;200101
3663;3299;LC PROCLEAR ESFERICO C90 LENTES -18.75  ;LC-0000358;0;4;U04;200101
3664;3300;LC PROCLEAR ESFERICO C90 LENTES -19.00  ;LC-0000359;0;4;U04;200101
3665;3301;LC PROCLEAR ESFERICO C90 LENTES -19.25  ;LC-0000360;0;4;U04;200101
3666;3302;LC PROCLEAR ESFERICO C90 LENTES -19.50  ;LC-0000361;0;4;U04;200101
3667;3303;LC PROCLEAR ESFERICO C90 LENTES -19.75  ;LC-0000362;0;4;U04;200101
3668;3304;LC PROCLEAR ESFERICO C90 LENTES -20.00  ;LC-0000363;0;4;U04;200101
3757;3393;LC PROCLEAR MULTIFOCAL LENTES +6.00     ;LC-0000364;0;4;U04;200101
3758;3394;LC PROCLEAR MULTIFOCAL LENTES +5.75     ;LC-0000365;0;4;U04;200101
3759;3395;LC PROCLEAR MULTIFOCAL LENTES +5.50     ;LC-0000366;0;4;U04;200101
3760;3396;LC PROCLEAR MULTIFOCAL LENTES +5.25     ;LC-0000367;0;4;U04;200101
3761;3397;LC PROCLEAR MULTIFOCAL LENTES +5.00     ;LC-0000368;0;4;U04;200101
3762;3398;LC PROCLEAR MULTIFOCAL LENTES +4.75     ;LC-0000369;0;4;U04;200101
3763;3399;LC PROCLEAR MULTIFOCAL LENTES +4.50     ;LC-0000370;0;4;U04;200101
3764;3400;LC PROCLEAR MULTIFOCAL LENTES +4.25     ;LC-0000371;0;4;U04;200101
3765;3401;LC PROCLEAR MULTIFOCAL LENTES +4.00     ;LC-0000372;0;4;U04;200101
3766;3402;LC PROCLEAR MULTIFOCAL LENTES +3.75     ;LC-0000373;0;4;U04;200101
3767;3403;LC PROCLEAR MULTIFOCAL LENTES +3.50     ;LC-0000374;0;4;U04;200101
3768;3404;LC PROCLEAR MULTIFOCAL LENTES +3.25     ;LC-0000375;0;4;U04;200101
3769;3405;LC PROCLEAR MULTIFOCAL LENTES +3.00     ;LC-0000376;0;4;U04;200101
3770;3406;LC PROCLEAR MULTIFOCAL LENTES +2.75     ;LC-0000377;0;4;U04;200101
3771;3407;LC PROCLEAR MULTIFOCAL LENTES +2.50     ;LC-0000378;0;4;U04;200101
3772;3408;LC PROCLEAR MULTIFOCAL LENTES +2.25     ;LC-0000379;0;4;U04;200101
3773;3409;LC PROCLEAR MULTIFOCAL LENTES +2.00     ;LC-0000380;0;4;U04;200101
3774;3410;LC PROCLEAR MULTIFOCAL LENTES +1.75     ;LC-0000381;0;4;U04;200101
3775;3411;LC PROCLEAR MULTIFOCAL LENTES +1.50     ;LC-0000382;0;4;U04;200101
3776;3412;LC PROCLEAR MULTIFOCAL LENTES +1.25     ;LC-0000383;0;4;U04;200101
3777;3413;LC PROCLEAR MULTIFOCAL LENTES +1.00     ;LC-0000384;0;4;U04;200101
3778;3414;LC PROCLEAR MULTIFOCAL LENTES +0.75     ;LC-0000385;0;4;U04;200101
3779;3415;LC PROCLEAR MULTIFOCAL LENTES +0.50     ;LC-0000386;0;4;U04;200101
3780;3416;LC PROCLEAR MULTIFOCAL LENTES +0.25     ;LC-0000387;0;4;U04;200101
3781;3417;LC PROCLEAR MULTIFOCAL LENTES +0.00     ;LC-0000388;0;4;U04;200101
3782;3418;LC PROCLEAR MULTIFOCAL LENTES -0.25     ;LC-0000389;0;4;U04;200101
3783;3419;LC PROCLEAR MULTIFOCAL LENTES -0.50     ;LC-0000390;0;4;U04;200101
3784;3420;LC PROCLEAR MULTIFOCAL LENTES -0.75     ;LC-0000391;0;4;U04;200101
3785;3421;LC PROCLEAR MULTIFOCAL LENTES -1.00     ;LC-0000392;0;4;U04;200101
3786;3422;LC PROCLEAR MULTIFOCAL LENTES -1.25     ;LC-0000393;0;4;U04;200101
3787;3423;LC PROCLEAR MULTIFOCAL LENTES -1.50     ;LC-0000394;0;4;U04;200101
3788;3424;LC PROCLEAR MULTIFOCAL LENTES -1.75     ;LC-0000395;0;4;U04;200101
3789;3425;LC PROCLEAR MULTIFOCAL LENTES -2.00     ;LC-0000396;0;4;U04;200101
3790;3426;LC PROCLEAR MULTIFOCAL LENTES -2.25     ;LC-0000397;0;4;U04;200101
3791;3427;LC PROCLEAR MULTIFOCAL LENTES -2.50     ;LC-0000398;0;4;U04;200101
3792;3428;LC PROCLEAR MULTIFOCAL LENTES -2.75     ;LC-0000399;0;4;U04;200101
3793;3429;LC PROCLEAR MULTIFOCAL LENTES -3.00     ;LC-0000400;0;4;U04;200101
3794;3430;LC PROCLEAR MULTIFOCAL LENTES -3.25     ;LC-0000401;0;4;U04;200101
3795;3431;LC PROCLEAR MULTIFOCAL LENTES -3.50     ;LC-0000402;0;4;U04;200101
3796;3432;LC PROCLEAR MULTIFOCAL LENTES -3.75     ;LC-0000403;0;4;U04;200101
3797;3433;LC PROCLEAR MULTIFOCAL LENTES -4.00     ;LC-0000404;0;4;U04;200101
3798;3434;LC PROCLEAR MULTIFOCAL LENTES -4.25     ;LC-0000405;0;4;U04;200101
3799;3435;LC PROCLEAR MULTIFOCAL LENTES -4.50     ;LC-0000406;0;4;U04;200101
3800;3436;LC PROCLEAR MULTIFOCAL LENTES -4.75     ;LC-0000407;0;4;U04;200101
3801;3437;LC PROCLEAR MULTIFOCAL LENTES -5.00     ;LC-0000408;0;4;U04;200101
3802;3438;LC PROCLEAR MULTIFOCAL LENTES -5.25     ;LC-0000409;0;4;U04;200101
3803;3439;LC PROCLEAR MULTIFOCAL LENTES -5.50     ;LC-0000410;0;4;U04;200101
3804;3440;LC PROCLEAR MULTIFOCAL LENTES -5.75     ;LC-0000411;0;4;U04;200101
3805;3441;LC PROCLEAR MULTIFOCAL LENTES -6.00     ;LC-0000412;0;4;U04;200101
3806;3442;LC PROCLEAR MULTIFOCAL LENTES -6.25     ;LC-0000413;0;4;U04;200101
3807;3443;LC PROCLEAR MULTIFOCAL LENTES -6.50     ;LC-0000414;0;4;U04;200101
3808;3444;LC PROCLEAR MULTIFOCAL LENTES -7.00     ;LC-0000415;0;4;U04;200101
3809;3445;LC PROCLEAR MULTIFOCAL LENTES -7.50     ;LC-0000416;0;4;U04;200101
3810;3446;LC PROCLEAR MULTIFOCAL LENTES -8.00     ;LC-0000417;0;4;U04;200101
3811;3447;LC PROCLEAR MULTIFOCAL LENTES +6.00     ;LC-0000418;0;4;U04;200101
3812;3448;LC PROCLEAR MULTIFOCAL LENTES +5.75     ;LC-0000419;0;4;U04;200101
3813;3449;LC PROCLEAR MULTIFOCAL LENTES +5.50     ;LC-0000420;0;4;U04;200101
3814;3450;LC PROCLEAR MULTIFOCAL LENTES +5.25     ;LC-0000421;0;4;U04;200101
3815;3451;LC PROCLEAR MULTIFOCAL LENTES +5.00     ;LC-0000422;0;4;U04;200101
3816;3452;LC PROCLEAR MULTIFOCAL LENTES +4.75     ;LC-0000423;0;4;U04;200101
3817;3453;LC PROCLEAR MULTIFOCAL LENTES +4.50     ;LC-0000424;0;4;U04;200101
3818;3454;LC PROCLEAR MULTIFOCAL LENTES +4.25     ;LC-0000425;0;4;U04;200101
3819;3455;LC PROCLEAR MULTIFOCAL LENTES +4.00     ;LC-0000426;0;4;U04;200101
3820;3456;LC PROCLEAR MULTIFOCAL LENTES +3.75     ;LC-0000427;0;4;U04;200101
3821;3457;LC PROCLEAR MULTIFOCAL LENTES +3.50     ;LC-0000428;0;4;U04;200101
3822;3458;LC PROCLEAR MULTIFOCAL LENTES +3.25     ;LC-0000429;0;4;U04;200101
3823;3459;LC PROCLEAR MULTIFOCAL LENTES +3.00     ;LC-0000430;0;4;U04;200101
3824;3460;LC PROCLEAR MULTIFOCAL LENTES +2.75     ;LC-0000431;0;4;U04;200101
3825;3461;LC PROCLEAR MULTIFOCAL LENTES +2.50     ;LC-0000432;0;4;U04;200101
3826;3462;LC PROCLEAR MULTIFOCAL LENTES +2.25     ;LC-0000433;0;4;U04;200101
3827;3463;LC PROCLEAR MULTIFOCAL LENTES +2.00     ;LC-0000434;0;4;U04;200101
3828;3464;LC PROCLEAR MULTIFOCAL LENTES +1.75     ;LC-0000435;0;4;U04;200101
3829;3465;LC PROCLEAR MULTIFOCAL LENTES +1.50     ;LC-0000436;0;4;U04;200101
3830;3466;LC PROCLEAR MULTIFOCAL LENTES +1.25     ;LC-0000437;0;4;U04;200101
3831;3467;LC PROCLEAR MULTIFOCAL LENTES +1.00     ;LC-0000438;0;4;U04;200101
3832;3468;LC PROCLEAR MULTIFOCAL LENTES +0.75     ;LC-0000439;0;4;U04;200101
3833;3469;LC PROCLEAR MULTIFOCAL LENTES +0.50     ;LC-0000440;0;4;U04;200101
3834;3470;LC PROCLEAR MULTIFOCAL LENTES +0.25     ;LC-0000441;0;4;U04;200101
3835;3471;LC PROCLEAR MULTIFOCAL LENTES +0.00     ;LC-0000442;0;4;U04;200101
3836;3472;LC PROCLEAR MULTIFOCAL LENTES -0.25     ;LC-0000443;0;4;U04;200101
3837;3473;LC PROCLEAR MULTIFOCAL LENTES -0.50     ;LC-0000444;0;4;U04;200101
3838;3474;LC PROCLEAR MULTIFOCAL LENTES -0.75     ;LC-0000445;0;4;U04;200101
3839;3475;LC PROCLEAR MULTIFOCAL LENTES -1.00     ;LC-0000446;0;4;U04;200101
3840;3476;LC PROCLEAR MULTIFOCAL LENTES -1.25     ;LC-0000447;0;4;U04;200101
3841;3477;LC PROCLEAR MULTIFOCAL LENTES -1.50     ;LC-0000448;0;4;U04;200101
3842;3478;LC PROCLEAR MULTIFOCAL LENTES -1.75     ;LC-0000449;0;4;U04;200101
3843;3479;LC PROCLEAR MULTIFOCAL LENTES -2.00     ;LC-0000450;0;4;U04;200101
3844;3480;LC PROCLEAR MULTIFOCAL LENTES -2.25     ;LC-0000451;0;4;U04;200101
3845;3481;LC PROCLEAR MULTIFOCAL LENTES -2.50     ;LC-0000452;0;4;U04;200101
3846;3482;LC PROCLEAR MULTIFOCAL LENTES -2.75     ;LC-0000453;0;4;U04;200101
3847;3483;LC PROCLEAR MULTIFOCAL LENTES -3.00     ;LC-0000454;0;4;U04;200101
3848;3484;LC PROCLEAR MULTIFOCAL LENTES -3.25     ;LC-0000455;0;4;U04;200101
3849;3485;LC PROCLEAR MULTIFOCAL LENTES -3.50     ;LC-0000456;0;4;U04;200101
3850;3486;LC PROCLEAR MULTIFOCAL LENTES -3.75     ;LC-0000457;0;4;U04;200101
3851;3487;LC PROCLEAR MULTIFOCAL LENTES -4.00     ;LC-0000458;0;4;U04;200101
3852;3488;LC PROCLEAR MULTIFOCAL LENTES -4.25     ;LC-0000459;0;4;U04;200101
3853;3489;LC PROCLEAR MULTIFOCAL LENTES -4.50     ;LC-0000460;0;4;U04;200101
3854;3490;LC PROCLEAR MULTIFOCAL LENTES -4.75     ;LC-0000461;0;4;U04;200101
3855;3491;LC PROCLEAR MULTIFOCAL LENTES -5.00     ;LC-0000462;0;4;U04;200101
3856;3492;LC PROCLEAR MULTIFOCAL LENTES -5.25     ;LC-0000463;0;4;U04;200101
3857;3493;LC PROCLEAR MULTIFOCAL LENTES -5.50     ;LC-0000464;0;4;U04;200101
3858;3494;LC PROCLEAR MULTIFOCAL LENTES -5.75     ;LC-0000465;0;4;U04;200101
3859;3495;LC PROCLEAR MULTIFOCAL LENTES -6.00     ;LC-0000466;0;4;U04;200101
3860;3496;LC PROCLEAR MULTIFOCAL LENTES -6.50     ;LC-0000467;0;4;U04;200101
3861;3497;LC PROCLEAR MULTIFOCAL LENTES -7.00     ;LC-0000468;0;4;U04;200101
3862;3498;LC PROCLEAR MULTIFOCAL LENTES -7.50     ;LC-0000469;0;4;U04;200101
3863;3499;LC PROCLEAR MULTIFOCAL LENTES -8.00     ;LC-0000470;0;4;U04;200101
4132;3768;LC PROCLEAR 1 DAY LENTES +8.00          ;LC-0000471;0;4;U04;200101
4133;3769;LC PROCLEAR 1 DAY LENTES +7.75          ;LC-0000472;0;4;U04;200101
4134;3770;LC PROCLEAR 1 DAY LENTES +7.50          ;LC-0000473;0;4;U04;200101
4135;3771;LC PROCLEAR 1 DAY LENTES +7.25          ;LC-0000474;0;4;U04;200101
4136;3772;LC PROCLEAR 1 DAY LENTES +7.00          ;LC-0000475;0;4;U04;200101
4137;3773;LC PROCLEAR 1 DAY LENTES +6.75          ;LC-0000476;0;4;U04;200101
4138;3774;LC PROCLEAR 1 DAY LENTES +6.50          ;LC-0000477;0;4;U04;200101
4139;3775;LC PROCLEAR 1 DAY LENTES +6.25          ;LC-0000478;0;4;U04;200101
4140;3776;LC PROCLEAR 1 DAY LENTES +6.00          ;LC-0000479;0;4;U04;200101
4141;3777;LC PROCLEAR 1 DAY LENTES +5.50          ;LC-0000480;0;4;U04;200101
4142;3778;LC PROCLEAR 1 DAY LENTES +5.00          ;LC-0000481;0;4;U04;200101
4143;3779;LC PROCLEAR 1 DAY LENTES +4.50          ;LC-0000482;0;4;U04;200101
4144;3780;LC PROCLEAR 1 DAY LENTES +4.00          ;LC-0000483;0;4;U04;200101
4145;3781;LC PROCLEAR 1 DAY LENTES +3.50          ;LC-0000484;0;4;U04;200101
4146;3782;LC PROCLEAR 1 DAY LENTES +3.00          ;LC-0000485;0;4;U04;200101
4147;3783;LC PROCLEAR 1 DAY LENTES +2.50          ;LC-0000486;0;4;U04;200101
4148;3784;LC PROCLEAR 1 DAY LENTES +2.00          ;LC-0000487;0;4;U04;200101
4149;3785;LC PROCLEAR 1 DAY LENTES +1.50          ;LC-0000488;0;4;U04;200101
4150;3786;LC PROCLEAR 1 DAY LENTES +1.00          ;LC-0000489;0;4;U04;200101
4151;3787;LC PROCLEAR 1 DAY LENTES +0.50          ;LC-0000490;0;4;U04;200101
4152;3788;LC PROCLEAR 1 DAY LENTES +0.00          ;LC-0000491;0;4;U04;200101
4153;3789;LC PROCLEAR 1 DAY LENTES -0.50          ;LC-0000492;0;4;U04;200101
4154;3790;LC PROCLEAR 1 DAY LENTES -1.00          ;LC-0000493;0;4;U04;200101
4155;3791;LC PROCLEAR 1 DAY LENTES -1.50          ;LC-0000494;0;4;U04;200101
4156;3792;LC PROCLEAR 1 DAY LENTES -2.00          ;LC-0000495;0;4;U04;200101
4157;3793;LC PROCLEAR 1 DAY LENTES -2.50          ;LC-0000496;0;4;U04;200101
4158;3794;LC PROCLEAR 1 DAY LENTES -3.00          ;LC-0000497;0;4;U04;200101
4159;3795;LC PROCLEAR 1 DAY LENTES -3.50          ;LC-0000498;0;4;U04;200101
4160;3796;LC PROCLEAR 1 DAY LENTES -4.00          ;LC-0000499;0;4;U04;200101
4161;3797;LC PROCLEAR 1 DAY LENTES -4.50          ;LC-0000500;0;4;U04;200101
4162;3798;LC PROCLEAR 1 DAY LENTES -5.00          ;LC-0000501;0;4;U04;200101
4163;3799;LC PROCLEAR 1 DAY LENTES -5.50          ;LC-0000502;0;4;U04;200101
4164;3800;LC PROCLEAR 1 DAY LENTES -6.00          ;LC-0000503;0;4;U04;200101
4165;3801;LC PROCLEAR 1 DAY LENTES -6.50          ;LC-0000504;0;4;U04;200101
4166;3802;LC PROCLEAR 1 DAY LENTES -6.75          ;LC-0000505;0;4;U04;200101
4167;3803;LC PROCLEAR 1 DAY LENTES -7.00          ;LC-0000506;0;4;U04;200101
4168;3804;LC PROCLEAR 1 DAY LENTES -7.25          ;LC-0000507;0;4;U04;200101
4169;3805;LC PROCLEAR 1 DAY LENTES -7.50          ;LC-0000508;0;4;U04;200101
4170;3806;LC PROCLEAR 1 DAY LENTES -7.75          ;LC-0000509;0;4;U04;200101
4171;3807;LC PROCLEAR 1 DAY LENTES -8.00          ;LC-0000510;0;4;U04;200101
4172;3808;LC PROCLEAR 1 DAY LENTES -8.25          ;LC-0000511;0;4;U04;200101
4173;3809;LC PROCLEAR 1 DAY LENTES -8.50          ;LC-0000512;0;4;U04;200101
4174;3810;LC PROCLEAR 1 DAY LENTES -8.75          ;LC-0000513;0;4;U04;200101
4175;3811;LC PROCLEAR 1 DAY LENTES -9.00          ;LC-0000514;0;4;U04;200101
4176;3812;LC PROCLEAR 1 DAY LENTES -9.25          ;LC-0000515;0;4;U04;200101
4177;3813;LC PROCLEAR 1 DAY LENTES -9.50          ;LC-0000516;0;4;U04;200101
4178;3814;LC PROCLEAR 1 DAY LENTES -9.75          ;LC-0000517;0;4;U04;200101
4179;3815;LC PROCLEAR 1 DAY LENTES -10.00         ;LC-0000518;0;4;U04;200101
4180;3816;LC PROCLEAR 1 DAY LENTES -10.25         ;LC-0000519;0;4;U04;200101
4181;3817;LC PROCLEAR 1 DAY LENTES -10.50         ;LC-0000520;0;4;U04;200101
4182;3818;LC PROCLEAR 1 DAY LENTES -10.75         ;LC-0000521;0;4;U04;200101
4183;3819;LC PROCLEAR 1 DAY LENTES -11.00         ;LC-0000522;0;4;U04;200101
4184;3820;LC PROCLEAR 1 DAY LENTES -11.25         ;LC-0000523;0;4;U04;200101
4185;3821;LC PROCLEAR 1 DAY LENTES -11.50         ;LC-0000524;0;4;U04;200101
4186;3822;LC PROCLEAR 1 DAY LENTES -11.75         ;LC-0000525;0;4;U04;200101
4187;3823;LC PROCLEAR 1 DAY LENTES -12.00         ;LC-0000526;0;4;U04;200101
4188;3824;LC PROCLEAR 1 DAY C90 LENTES +8.00      ;LC-0000527;0;4;U04;200101
4189;3825;LC PROCLEAR 1 DAY C90 LENTES +7.75      ;LC-0000528;0;4;U04;200101
4190;3826;LC PROCLEAR 1 DAY C90 LENTES +7.50      ;LC-0000529;0;4;U04;200101
4191;3827;LC PROCLEAR 1 DAY C90 LENTES +7.25      ;LC-0000530;0;4;U04;200101
4192;3828;LC PROCLEAR 1 DAY C90 LENTES +7.00      ;LC-0000531;0;4;U04;200101
4193;3829;LC PROCLEAR 1 DAY C90 LENTES +6.75      ;LC-0000532;0;4;U04;200101
4194;3830;LC PROCLEAR 1 DAY C90 LENTES +6.50      ;LC-0000533;0;4;U04;200101
4195;3831;LC PROCLEAR 1 DAY C90 LENTES +6.25      ;LC-0000534;0;4;U04;200101
4196;3832;LC PROCLEAR 1 DAY C90 LENTES +6.00      ;LC-0000535;0;4;U04;200101
4197;3833;LC PROCLEAR 1 DAY C90 LENTES +5.75      ;LC-0000536;0;4;U04;200101
4198;3834;LC PROCLEAR 1 DAY C90 LENTES +5.50      ;LC-0000537;0;4;U04;200101
4199;3835;LC PROCLEAR 1 DAY C90 LENTES +5.25      ;LC-0000538;0;4;U04;200101
4200;3836;LC PROCLEAR 1 DAY C90 LENTES +5.00      ;LC-0000539;0;4;U04;200101
4201;3837;LC PROCLEAR 1 DAY C90 LENTES +4.50      ;LC-0000540;0;4;U04;200101
4202;3838;LC PROCLEAR 1 DAY C90 LENTES +4.00      ;LC-0000541;0;4;U04;200101
4203;3839;LC PROCLEAR 1 DAY C90 LENTES +3.50      ;LC-0000542;0;4;U04;200101
4204;3840;LC PROCLEAR 1 DAY C90 LENTES +3.00      ;LC-0000543;0;4;U04;200101
4205;3841;LC PROCLEAR 1 DAY C90 LENTES +2.50      ;LC-0000544;0;4;U04;200101
4206;3842;LC PROCLEAR 1 DAY C90 LENTES +2.00      ;LC-0000545;0;4;U04;200101
4207;3843;LC PROCLEAR 1 DAY C90 LENTES +1.50      ;LC-0000546;0;4;U04;200101
4208;3844;LC PROCLEAR 1 DAY C90 LENTES +1.00      ;LC-0000547;0;4;U04;200101
4209;3845;LC PROCLEAR 1 DAY C90 LENTES +0.50      ;LC-0000548;0;4;U04;200101
4210;3846;LC PROCLEAR 1 DAY C90 LENTES +0.00      ;LC-0000549;0;4;U04;200101
4211;3847;LC PROCLEAR 1 DAY C90 LENTES -0.50      ;LC-0000550;0;4;U04;200101
4212;3848;LC PROCLEAR 1 DAY C90 LENTES -1.00      ;LC-0000551;0;4;U04;200101
4213;3849;LC PROCLEAR 1 DAY C90 LENTES -1.50      ;LC-0000552;0;4;U04;200101
4214;3850;LC PROCLEAR 1 DAY C90 LENTES -2.00      ;LC-0000553;0;4;U04;200101
4215;3851;LC PROCLEAR 1 DAY C90 LENTES -2.50      ;LC-0000554;0;4;U04;200101
4216;3852;LC PROCLEAR 1 DAY C90 LENTES -3.00      ;LC-0000555;0;4;U04;200101
4217;3853;LC PROCLEAR 1 DAY C90 LENTES -3.50      ;LC-0000556;0;4;U04;200101
4218;3854;LC PROCLEAR 1 DAY C90 LENTES -4.00      ;LC-0000557;0;4;U04;200101
4219;3855;LC PROCLEAR 1 DAY C90 LENTES -4.50      ;LC-0000558;0;4;U04;200101
4220;3856;LC PROCLEAR 1 DAY C90 LENTES -5.00      ;LC-0000559;0;4;U04;200101
4221;3857;LC PROCLEAR 1 DAY C90 LENTES -5.50      ;LC-0000560;0;4;U04;200101
4222;3858;LC PROCLEAR 1 DAY C90 LENTES -6.00      ;LC-0000561;0;4;U04;200101
4223;3859;LC PROCLEAR 1 DAY C90 LENTES -6.25      ;LC-0000562;0;4;U04;200101
