cod_insumo;nombre_insumo;id_usuario_crea;fecha_crea;id_usuario_mod;fecha_mod;id_tipo_insumo;id_tipo_insumo_p;cod_und_negocios;cod_centro_costos;cod_insumo_siesa
8789;LENTES DE CONTACTO IQ SOFT COSMETICO -27.75;1;2019-04-30 12:10:04;;;0;4;U04;200101;
8790;LENTES DE CONTACTO IQ SOFT COSMETICO -28.00;1;2019-04-30 12:10:04;;;0;4;U04;200101;
8791;LENTES DE CONTACTO IQ SOFT COSMETICO -28.25;1;2019-04-30 12:10:04;;;0;4;U04;200101;
8792;LENTES DE CONTACTO IQ SOFT COSMETICO -28.50;1;2019-04-30 12:10:04;;;0;4;U04;200101;
8793;LENTES DE CONTACTO IQ SOFT COSMETICO -28.75;1;2019-04-30 12:10:04;;;0;4;U04;200101;
8794;LENTES DE CONTACTO IQ SOFT COSMETICO -29.00;1;2019-04-30 12:10:04;;;0;4;U04;200101;
8795;LENTES DE CONTACTO IQ SOFT COSMETICO -29.25;1;2019-04-30 12:10:04;;;0;4;U04;200101;
8796;LENTES DE CONTACTO IQ SOFT COSMETICO -29.50;1;2019-04-30 12:10:04;;;0;4;U04;200101;
8797;LENTES DE CONTACTO IQ SOFT COSMETICO -29.75;1;2019-04-30 12:10:04;;;0;4;U04;200101;
8798;LENTES DE CONTACTO IQ SOFT COSMETICO -30.00;1;2019-04-30 12:10:04;;;0;4;U04;200101;
8799;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +8.00;1;2019-04-30 12:10:04;;;0;4;U04;200101;
8800;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +7.75;1;2019-04-30 12:10:04;;;0;4;U04;200101;
8801;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +7.50;1;2019-04-30 12:10:04;;;0;4;U04;200101;
8802;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +7.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8803;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +7.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8804;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +6.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8805;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +6.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8806;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +6.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8807;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +6.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8808;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +5.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8809;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +5.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8810;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +5.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8811;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +5.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8812;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +4.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8813;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +4.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8814;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +4.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8815;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +4.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8816;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +3.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8817;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +3.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8818;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +3.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8819;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +3.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8820;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +2.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8821;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +2.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8822;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +2.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8823;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +2.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8824;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +1.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8825;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +1.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8826;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +1.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8827;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +1.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8828;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +0.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8829;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +0.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8830;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +0.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8831;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 +0.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8832;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -0.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8833;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -0.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8834;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -0.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8835;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -1.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8836;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -1.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8837;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -1.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8838;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -1.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8839;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -2.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8840;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -2.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8841;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -2.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8842;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -2.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8843;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -3.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8844;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -3.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8845;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -3.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8846;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -3.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8847;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -4.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8848;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -4.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8849;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -4.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8850;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -4.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8851;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -5.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8852;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -5.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8853;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -5.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8854;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -5.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8855;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -6.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8856;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -6.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8857;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -6.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8858;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -6.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8859;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -7.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8860;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -7.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8861;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -7.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8862;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -7.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8863;LENTES DE CONTACTO KERASOFT F 55 CAJA X 6 -8.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8864;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +8.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8865;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +7.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8866;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +7.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8867;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +7.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8868;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +7.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8869;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +6.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8870;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +6.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8871;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +6.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8872;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +6.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8873;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +5.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8874;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +5.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8875;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +5.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8876;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +5.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8877;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +4.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8878;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +4.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8879;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +4.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8880;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +4.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8881;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +3.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8882;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +3.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8883;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +3.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8884;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +3.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8885;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +2.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8886;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +2.50;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8887;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +2.25;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8888;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +2.00;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8889;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +1.75;1;2019-04-30 12:10:05;;;0;4;U04;200101;
8890;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +1.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8891;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +1.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8892;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +1.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8893;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +0.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8894;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +0.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8895;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +0.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8896;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 +0.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8897;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -0.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8898;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -0.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8899;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -0.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8900;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -1.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8901;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -1.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8902;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -1.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8903;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -1.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8904;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -2.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8905;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -2.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8906;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -2.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8907;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -2.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8908;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -3.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8909;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -3.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8910;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -3.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8911;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -3.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8912;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -4.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8913;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -4.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8914;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -4.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8915;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -4.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8916;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -5.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8917;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -5.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8918;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -5.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8919;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -5.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8920;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -6.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8921;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -6.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8922;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -6.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8923;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -6.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8924;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -7.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8925;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -7.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8926;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -7.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8927;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -7.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8928;LENTES DE CONTACTO KERASOFT F 55 CAJA X 2 -8.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8929;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +20.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8930;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +19.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8931;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +19.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8932;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +19.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8933;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +19.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8934;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +18.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8935;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +18.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8936;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +18.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8937;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +18.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8938;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +17.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8939;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +17.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8940;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +17.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8941;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +17.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8942;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +16.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8943;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +16.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8944;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +16.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8945;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +16.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8946;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +15.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8947;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +15.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8948;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +15.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8949;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +15.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8950;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +14.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8951;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +14.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8952;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +14.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8953;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +14.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8954;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +13.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8955;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +13.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8956;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +13.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8957;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +13.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8958;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +12.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8959;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +12.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8960;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +12.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8961;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +12.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8962;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +11.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8963;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +11.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8964;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +11.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8965;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +11.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8966;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +10.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8967;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +10.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8968;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +10.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8969;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +10.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8970;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +9.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8971;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +9.50;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8972;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +9.25;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8973;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +9.00;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8974;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +8.75;1;2019-04-30 12:10:06;;;0;4;U04;200101;
8975;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +8.50;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8976;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +8.25;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8977;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +8.00;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8978;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +7.75;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8979;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +7.50;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8980;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +7.25;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8981;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +7.00;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8982;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +6.75;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8983;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +6.50;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8984;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +6.25;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8985;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +6.00;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8986;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +5.75;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8987;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +5.50;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8988;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +5.25;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8989;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +5.00;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8990;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +4.75;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8991;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +4.50;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8992;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +4.25;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8993;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +4.00;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8994;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +3.75;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8995;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +3.50;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8996;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +3.25;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8997;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +3.00;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8998;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +2.75;1;2019-04-30 12:10:07;;;0;4;U04;200101;
8999;LENTES DE CONTACTO KERASOFT 70 CONVENCIONAL +2.50;1;2019-04-30 12:10:07;;;0;4;U04;200101;
