COD_AUTO;CODIGO;DESCRIPCION;REFERENCIA;TIPO INSUMO DET;TIPO INSUMO;UND NEGOCIOS;CENTRO COSTOS
1714;1786;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +18.50;LI-0001714;150;4;U04;200101
1715;1787;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +19.00;LI-0001715;150;4;U04;200101
1716;1788;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +19.50;LI-0001716;150;4;U04;200101
1717;1789;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +20.00;LI-0001717;150;4;U04;200101
1718;1790;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +20.50;LI-0001718;150;4;U04;200101
1719;1791;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +21.00;LI-0001719;150;4;U04;200101
1720;1792;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +21.50;LI-0001720;150;4;U04;200101
1721;1793;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +22.00;LI-0001721;150;4;U04;200101
1722;1794;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +22.50;LI-0001722;150;4;U04;200101
1723;1795;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +23.00;LI-0001723;150;4;U04;200101
1724;1796;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +23.50;LI-0001724;150;4;U04;200101
1725;1797;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +24.00;LI-0001725;150;4;U04;200101
1726;1798;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +24.50;LI-0001726;150;4;U04;200101
1727;1799;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +25.00;LI-0001727;150;4;U04;200101
1728;1800;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +25.50;LI-0001728;150;4;U04;200101
1729;1801;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +26.00;LI-0001729;150;4;U04;200101
1730;1802;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +26.50;LI-0001730;150;4;U04;200101
1731;1803;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +27.00;LI-0001731;150;4;U04;200101
1732;1804;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +27.50;LI-0001732;150;4;U04;200101
1733;1805;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +28.00;LI-0001733;150;4;U04;200101
1734;1806;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +28.50;LI-0001734;150;4;U04;200101
1735;1807;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +29.00;LI-0001735;150;4;U04;200101
1736;1808;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +29.50;LI-0001736;150;4;U04;200101
1737;1809;LENTES INTRAOCULARES PANOPTIX TORICO TFNT40 +30.00;LI-0001737;150;4;U04;200101
1738;1810;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +6.00;LI-0001738;150;4;U04;200101
1739;1811;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +6.50;LI-0001739;150;4;U04;200101
1740;1812;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +7.00;LI-0001740;150;4;U04;200101
1741;1813;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +7.50;LI-0001741;150;4;U04;200101
1742;1814;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +8.00;LI-0001742;150;4;U04;200101
1743;1815;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +8.50;LI-0001743;150;4;U04;200101
1744;1816;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +9.00;LI-0001744;150;4;U04;200101
1745;1817;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +9.50;LI-0001745;150;4;U04;200101
1746;1818;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +10.00;LI-0001746;150;4;U04;200101
1747;1819;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +10.50;LI-0001747;150;4;U04;200101
1748;1820;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +11.00;LI-0001748;150;4;U04;200101
1749;1821;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +11.50;LI-0001749;150;4;U04;200101
1750;1822;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +12.00;LI-0001750;150;4;U04;200101
1751;1823;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +12.50;LI-0001751;150;4;U04;200101
1752;1824;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +13.00;LI-0001752;150;4;U04;200101
1753;1825;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +13.50;LI-0001753;150;4;U04;200101
1754;1826;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +14.00;LI-0001754;150;4;U04;200101
1755;1827;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +14.50;LI-0001755;150;4;U04;200101
1756;1828;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +15.00;LI-0001756;150;4;U04;200101
1757;1829;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +15.50;LI-0001757;150;4;U04;200101
1758;1830;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +16.00;LI-0001758;150;4;U04;200101
1759;1831;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +16.50;LI-0001759;150;4;U04;200101
1760;1832;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +17.00;LI-0001760;150;4;U04;200101
1761;1833;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +17.50;LI-0001761;150;4;U04;200101
1762;1834;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +18.00;LI-0001762;150;4;U04;200101
1763;1835;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +18.50;LI-0001763;150;4;U04;200101
1764;1836;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +19.00;LI-0001764;150;4;U04;200101
1765;1837;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +19.50;LI-0001765;150;4;U04;200101
1766;1838;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +20.00;LI-0001766;150;4;U04;200101
1767;1839;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +20.50;LI-0001767;150;4;U04;200101
1768;1840;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +21.00;LI-0001768;150;4;U04;200101
1769;1841;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +21.50;LI-0001769;150;4;U04;200101
1770;1842;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +22.00;LI-0001770;150;4;U04;200101
1771;1843;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +22.50;LI-0001771;150;4;U04;200101
1772;1844;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +23.00;LI-0001772;150;4;U04;200101
1773;1845;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +23.50;LI-0001773;150;4;U04;200101
1774;1846;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +24.00;LI-0001774;150;4;U04;200101
1775;1847;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +24.50;LI-0001775;150;4;U04;200101
1776;1848;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +25.00;LI-0001776;150;4;U04;200101
1777;1849;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +25.50;LI-0001777;150;4;U04;200101
1778;1850;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +26.00;LI-0001778;150;4;U04;200101
1779;1851;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +26.50;LI-0001779;150;4;U04;200101
1780;1852;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +27.00;LI-0001780;150;4;U04;200101
1781;1853;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +27.50;LI-0001781;150;4;U04;200101
1782;1854;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +28.00;LI-0001782;150;4;U04;200101
1783;1855;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +28.50;LI-0001783;150;4;U04;200101
1784;1856;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +29.00;LI-0001784;150;4;U04;200101
1785;1857;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +29.50;LI-0001785;150;4;U04;200101
1786;1858;LENTES INTRAOCULARES PANOPTIX TORICO TFNT50 +30.00;LI-0001786;150;4;U04;200101
1787;1859;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +6.00;LI-0001787;150;4;U04;200101
1788;1860;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +6.50;LI-0001788;150;4;U04;200101
1789;1861;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +7.00;LI-0001789;150;4;U04;200101
1790;1862;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +7.50;LI-0001790;150;4;U04;200101
1791;1863;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +8.00;LI-0001791;150;4;U04;200101
1792;1864;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +8.50;LI-0001792;150;4;U04;200101
1793;1865;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +9.00;LI-0001793;150;4;U04;200101
1794;1866;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +9.50;LI-0001794;150;4;U04;200101
1795;1867;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +10.00;LI-0001795;150;4;U04;200101
1796;1868;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +10.50;LI-0001796;150;4;U04;200101
1797;1869;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +11.00;LI-0001797;150;4;U04;200101
1798;1870;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +11.50;LI-0001798;150;4;U04;200101
1799;1871;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +12.00;LI-0001799;150;4;U04;200101
1800;1872;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +12.50;LI-0001800;150;4;U04;200101
1801;1873;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +13.00;LI-0001801;150;4;U04;200101
1802;1874;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +13.50;LI-0001802;150;4;U04;200101
1803;1875;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +14.00;LI-0001803;150;4;U04;200101
1804;1876;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +14.50;LI-0001804;150;4;U04;200101
1805;1877;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +15.00;LI-0001805;150;4;U04;200101
1806;1878;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +15.50;LI-0001806;150;4;U04;200101
1807;1879;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +16.00;LI-0001807;150;4;U04;200101
1808;1880;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +16.50;LI-0001808;150;4;U04;200101
1809;1881;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +17.00;LI-0001809;150;4;U04;200101
1810;1882;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +17.50;LI-0001810;150;4;U04;200101
1811;1883;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +18.00;LI-0001811;150;4;U04;200101
1812;1884;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +18.50;LI-0001812;150;4;U04;200101
1813;1885;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +19.00;LI-0001813;150;4;U04;200101
1814;1886;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +19.50;LI-0001814;150;4;U04;200101
1815;1887;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +20.00;LI-0001815;150;4;U04;200101
1816;1888;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +20.50;LI-0001816;150;4;U04;200101
1817;1889;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +21.00;LI-0001817;150;4;U04;200101
1818;1890;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +21.50;LI-0001818;150;4;U04;200101
1819;1891;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +22.00;LI-0001819;150;4;U04;200101
1820;1892;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +22.50;LI-0001820;150;4;U04;200101
1821;1893;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +23.00;LI-0001821;150;4;U04;200101
1822;1894;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +23.50;LI-0001822;150;4;U04;200101
1823;1895;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +24.00;LI-0001823;150;4;U04;200101
1824;1896;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +24.50;LI-0001824;150;4;U04;200101
1825;1897;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +25.00;LI-0001825;150;4;U04;200101
1826;1898;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +25.50;LI-0001826;150;4;U04;200101
1827;1899;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +26.00;LI-0001827;150;4;U04;200101
1828;1900;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +26.50;LI-0001828;150;4;U04;200101
1829;1901;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +27.00;LI-0001829;150;4;U04;200101
1830;1902;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +27.50;LI-0001830;150;4;U04;200101
1831;1903;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +28.00;LI-0001831;150;4;U04;200101
1832;1904;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +28.50;LI-0001832;150;4;U04;200101
1833;1905;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +29.00;LI-0001833;150;4;U04;200101
1834;1906;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +29.50;LI-0001834;150;4;U04;200101
1835;1907;LENTES INTRAOCULARES PANOPTIX TORICO TFNT60 +30.00;LI-0001835;150;4;U04;200101
1836;1908;LENTES INTRAOCULARES MA60AC+6.00;LI-0001836;150;4;U04;200101
1837;1909;LENTES INTRAOCULARES MA60AC+6.50;LI-0001837;150;4;U04;200101
1838;1910;LENTES INTRAOCULARES MA60AC+7.00;LI-0001838;150;4;U04;200101
1839;1911;LENTES INTRAOCULARES MA60AC+7.50;LI-0001839;150;4;U04;200101
1840;1912;LENTES INTRAOCULARES MA60AC+8.00;LI-0001840;150;4;U04;200101
1841;1913;LENTES INTRAOCULARES MA60AC+8.50;LI-0001841;150;4;U04;200101
1842;1914;LENTES INTRAOCULARES MA60AC+9.00;LI-0001842;150;4;U04;200101
1843;1915;LENTES INTRAOCULARES MA60AC+9.50;LI-0001843;150;4;U04;200101
1844;1916;LENTES INTRAOCULARES MA60AC+10.00;LI-0001844;150;4;U04;200101
1845;1917;LENTES INTRAOCULARES MA60AC+10.50;LI-0001845;150;4;U04;200101
1846;1918;LENTES INTRAOCULARES MA60AC+11.00;LI-0001846;150;4;U04;200101
1847;1919;LENTES INTRAOCULARES MA60AC+11.50;LI-0001847;150;4;U04;200101
1848;1920;LENTES INTRAOCULARES MA60AC+12.00;LI-0001848;150;4;U04;200101
1849;1921;LENTES INTRAOCULARES MA60AC+12.50;LI-0001849;150;4;U04;200101
1850;1922;LENTES INTRAOCULARES MA60AC+13.00;LI-0001850;150;4;U04;200101
1851;1923;LENTES INTRAOCULARES MA60AC+13.50;LI-0001851;150;4;U04;200101
1852;1924;LENTES INTRAOCULARES MA60AC+14.00;LI-0001852;150;4;U04;200101
1853;1925;LENTES INTRAOCULARES MA60AC+14.50;LI-0001853;150;4;U04;200101
1854;1926;LENTES INTRAOCULARES MA60AC+15.00;LI-0001854;150;4;U04;200101
1855;1927;LENTES INTRAOCULARES MA60AC+15.50;LI-0001855;150;4;U04;200101
1856;1928;LENTES INTRAOCULARES MA60AC+16.00;LI-0001856;150;4;U04;200101
1857;1929;LENTES INTRAOCULARES MA60AC+16.50;LI-0001857;150;4;U04;200101
1858;1930;LENTES INTRAOCULARES MA60AC+17.00;LI-0001858;150;4;U04;200101
1859;1931;LENTES INTRAOCULARES MA60AC+17.50;LI-0001859;150;4;U04;200101
1860;1932;LENTES INTRAOCULARES MA60AC+18.00;LI-0001860;150;4;U04;200101
1861;1933;LENTES INTRAOCULARES MA60AC+18.50;LI-0001861;150;4;U04;200101
1862;1934;LENTES INTRAOCULARES MA60AC+19.00;LI-0001862;150;4;U04;200101
1863;1935;LENTES INTRAOCULARES MA60AC+19.50;LI-0001863;150;4;U04;200101
1864;1936;LENTES INTRAOCULARES MA60AC+20.00;LI-0001864;150;4;U04;200101
1865;1937;LENTES INTRAOCULARES MA60AC+20.50;LI-0001865;150;4;U04;200101
1866;1938;LENTES INTRAOCULARES MA60AC+21.00;LI-0001866;150;4;U04;200101
1867;1939;LENTES INTRAOCULARES MA60AC+21.50;LI-0001867;150;4;U04;200101
1868;1940;LENTES INTRAOCULARES MA60AC+22.00;LI-0001868;150;4;U04;200101
1869;1941;LENTES INTRAOCULARES MA60AC+22.50;LI-0001869;150;4;U04;200101
1870;1942;LENTES INTRAOCULARES MA60AC+23.00;LI-0001870;150;4;U04;200101
1871;1943;LENTES INTRAOCULARES MA60AC+23.50;LI-0001871;150;4;U04;200101
1872;1944;LENTES INTRAOCULARES MA60AC+24.00;LI-0001872;150;4;U04;200101
1873;1945;LENTES INTRAOCULARES MA60AC+24.50;LI-0001873;150;4;U04;200101
1874;1946;LENTES INTRAOCULARES MA60AC+25.00;LI-0001874;150;4;U04;200101
1875;1947;LENTES INTRAOCULARES MA60AC+25.50;LI-0001875;150;4;U04;200101
1876;1948;LENTES INTRAOCULARES MA60AC+26.00;LI-0001876;150;4;U04;200101
1877;1949;LENTES INTRAOCULARES MA60AC+26.50;LI-0001877;150;4;U04;200101
1878;1950;LENTES INTRAOCULARES MA60AC+27.00;LI-0001878;150;4;U04;200101
1879;1951;LENTES INTRAOCULARES MA60AC+27.50;LI-0001879;150;4;U04;200101
1880;1952;LENTES INTRAOCULARES MA60AC+28.00;LI-0001880;150;4;U04;200101
1881;1953;LENTES INTRAOCULARES MA60AC+28.50;LI-0001881;150;4;U04;200101
1882;1954;LENTES INTRAOCULARES MA60AC+29.00;LI-0001882;150;4;U04;200101
1883;1955;LENTES INTRAOCULARES MA60AC+29.50;LI-0001883;150;4;U04;200101
1884;1956;LENTES INTRAOCULARES MA60AC+30.00;LI-0001884;150;4;U04;200101
1885;40;LENTES INTRAOCULARES PRECIZON TORICO -5;LI-0001885;150;4;U04;200101
1886;1957;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +6.00;LI-0001886;150;4;U04;200101
1887;1958;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +6.50;LI-0001887;150;4;U04;200101
1888;1959;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +7.00;LI-0001888;150;4;U04;200101
1889;1960;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +7.50;LI-0001889;150;4;U04;200101
1890;1961;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +8.00;LI-0001890;150;4;U04;200101
1891;1962;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +8.50;LI-0001891;150;4;U04;200101
1892;1963;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +9.00;LI-0001892;150;4;U04;200101
1893;1964;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +9.50;LI-0001893;150;4;U04;200101
1894;1965;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +10.00;LI-0001894;150;4;U04;200101
1895;1966;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +10.50;LI-0001895;150;4;U04;200101
1896;1967;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +11.00;LI-0001896;150;4;U04;200101
1897;1968;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +11.50;LI-0001897;150;4;U04;200101
1898;1969;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +12.00;LI-0001898;150;4;U04;200101
1899;1970;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +12.50;LI-0001899;150;4;U04;200101
1900;1971;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +13.00;LI-0001900;150;4;U04;200101
1901;1972;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +13.50;LI-0001901;150;4;U04;200101
1902;1973;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +14.00;LI-0001902;150;4;U04;200101
1903;1974;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +14.50;LI-0001903;150;4;U04;200101
1904;1975;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +15.00;LI-0001904;150;4;U04;200101
1905;1976;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +15.50;LI-0001905;150;4;U04;200101
1906;1977;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +16.00;LI-0001906;150;4;U04;200101
1907;1978;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +16.50;LI-0001907;150;4;U04;200101
1908;1979;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +17.00;LI-0001908;150;4;U04;200101
1909;1980;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +17.50;LI-0001909;150;4;U04;200101
1910;1981;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +18.00;LI-0001910;150;4;U04;200101
1911;1982;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +18.50;LI-0001911;150;4;U04;200101
1912;1983;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +19.00;LI-0001912;150;4;U04;200101
1913;1984;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +19.50;LI-0001913;150;4;U04;200101
1914;1985;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +20.00;LI-0001914;150;4;U04;200101
1915;1986;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +20.50;LI-0001915;150;4;U04;200101
1916;1987;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +21.00;LI-0001916;150;4;U04;200101
1917;1988;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +21.50;LI-0001917;150;4;U04;200101
1918;1989;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +22.00;LI-0001918;150;4;U04;200101
1919;1990;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +22.50;LI-0001919;150;4;U04;200101
1920;1991;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +23.00;LI-0001920;150;4;U04;200101
1921;1992;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +23.50;LI-0001921;150;4;U04;200101
1922;1993;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +24.00;LI-0001922;150;4;U04;200101
1923;1994;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +24.50;LI-0001923;150;4;U04;200101
1924;1995;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +25.00;LI-0001924;150;4;U04;200101
1925;1996;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +25.50;LI-0001925;150;4;U04;200101
1926;1997;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +26.00;LI-0001926;150;4;U04;200101
1927;1998;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +26.50;LI-0001927;150;4;U04;200101
1928;1999;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +27.00;LI-0001928;150;4;U04;200101
1929;2000;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +27.50;LI-0001929;150;4;U04;200101
1930;2001;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +28.00;LI-0001930;150;4;U04;200101
1931;2002;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +28.50;LI-0001931;150;4;U04;200101
1932;2003;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +29.00;LI-0001932;150;4;U04;200101
1933;2004;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +29.50;LI-0001933;150;4;U04;200101
1934;2005;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +30.00;LI-0001934;150;4;U04;200101
1935;2006;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +30.50;LI-0001935;150;4;U04;200101
1936;2007;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +31.00;LI-0001936;150;4;U04;200101
1937;2008;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +31.50;LI-0001937;150;4;U04;200101
1938;2009;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +32.00;LI-0001938;150;4;U04;200101
1939;2010;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +32.50;LI-0001939;150;4;U04;200101
1940;2011;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +33.00;LI-0001940;150;4;U04;200101
1941;2012;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +33.50;LI-0001941;150;4;U04;200101
1942;2013;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +34.00;LI-0001942;150;4;U04;200101
1943;2014;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +34.50;LI-0001943;150;4;U04;200101
1944;2015;LENTES INTRAOCULARES FINE VISION TRIFOCAL TORICO +35.00;LI-0001944;150;4;U04;200101
1945;42;LENTES INTRAOCULARES ICL ESFERICO;LI-0001945;150;4;U04;200101
1946;43;LENTES INTRAOCULARES ICL TORICO;LI-0001946;150;4;U04;200101
1947;45;LENTES INTRAOCULARES ISERT 250 HOYA (MONOFOCAL ASFERICO);LI-0001947;150;4;U04;200101
1948;46;LENTES INTRAOCULARES AT LISA TRI 839 MP  ZEISS (TRIFOCAL);LI-0001948;150;4;U04;200101
1949;47;LENTES INTRAOCULARES AT LISA 809 MP ZEISS (BIFOCAL);LI-0001949;150;4;U04;200101
1950;48;LENTES INTRAOCULARES CT LUCIA ZEISS  (MONOFOCAL ASFERICO);LI-0001950;150;4;U04;200101
1951;2016;LENTES INTRAOCULARES MA60MA-5.00;LI-0001951;150;4;U04;200101
1952;2017;LENTES INTRAOCULARES MA60MA-4.50;LI-0001952;150;4;U04;200101
1953;2018;LENTES INTRAOCULARES MA60MA-4.00;LI-0001953;150;4;U04;200101
1954;2019;LENTES INTRAOCULARES MA60MA-3.50;LI-0001954;150;4;U04;200101
1955;2020;LENTES INTRAOCULARES MA60MA-3.00;LI-0001955;150;4;U04;200101
1956;2021;LENTES INTRAOCULARES MA60MA-2.50;LI-0001956;150;4;U04;200101
1957;2022;LENTES INTRAOCULARES MA60MA-2.00;LI-0001957;150;4;U04;200101
1958;2023;LENTES INTRAOCULARES MA60MA-1.50;LI-0001958;150;4;U04;200101
1959;2024;LENTES INTRAOCULARES MA60MA-1.00;LI-0001959;150;4;U04;200101
1960;2025;LENTES INTRAOCULARES MA60MA+0.00;LI-0001960;150;4;U04;200101
1961;9602;LENTES INTRAOCULARES ACRYFOLD +11.50;LI-0001961;150;4;U04;200101
1962;9603;LENTES INTRAOCULARES ACRYFOLD +19.00;LI-0001962;150;4;U04;200101
1963;9604;LENTES INTRAOCULARES RIGIDOS;LI-0001963;150;4;U04;200101
1964;9605;LENTES INTRAOCULARES ACRYFOLD +20.00;LI-0001964;150;4;U04;200101
1965;9606;LENTES INTRAOCULARES ACRYFOLD +20.50;LI-0001965;150;4;U04;200101
